key,name,npc,lvmin,exp,parent,job
6150,위대한 전사 세이람,2040052,120,100000,잊혀진 전사의 노래,"[112, 122, 132]"
6151,그리프의 목걸이,2081000,120,500000,잊혀진 전사의 노래,"[112, 122, 132]"
6152,노래하는 방패,2081000,120,100000,잊혀진 전사의 노래,"[112, 122, 132]"
6153,세이람의 스킬,1061012,120,800000,잊혀진 전사의 노래,"[112, 122, 132]"
6160,로베이라의 책,2020009,120,200000,샤모스의 과거,"[212, 222, 232]"
6161,어느 마법사의 이야기,2040052,120,200000,샤모스의 과거,"[212, 222, 232]"
6162,미치광이 천재,1032001,120,200000,샤모스의 과거,"[212, 222, 232]"
6163,샤모스,2022003,120,200000,샤모스의 과거,"[212, 222, 232]"
6164,하인즈의 사과,1032001,120,200000,샤모스의 과거,"[212, 222, 232]"
6165,로베이라의 의도,2022003,120,100000,샤모스의 과거,"[212, 222, 232]"
6166,로베이라와 샤모스,2020009,120,100000,샤모스의 과거,"[212, 222, 232]"
6167,메테오,2022003,120,1300000, ,[212]
6168,블리자드,2022003,120,1300000, ,[222]
6169,제네시스,2022003,120,1300000, ,[232]
6180,방패의 힘,2081009,120,1000000, ,"[112, 122]"
6190,타일러스 납치 계획,2081100,120,100000,타일러스 납치 음모,"[112, 122, 132]"
6191,스피루나의 조언,2032001,120,600000,타일러스 납치 음모,"[112, 122, 132]"
6192,타일러스 호위,2020008,120,1100000,타일러스 납치 음모,"[112, 122, 132]"
6200,묘한 의뢰,2020011,120,200000,어둠의 비수,[422]
6201,샨의 불안,9040002,120,1100000,어둠의 비수,[422]
6202,아레크 그리고 섀도어,9040002,120,200000,어둠의 비수,[422]
6210,검은 구름,2012017,120,200000, ,[422]
6211,환기 팬 만들기,2051001,120,200000, ,[422]
6212,포터의 오래가는 건전지,2050013,120,200000, ,[422]
6220,속성의 끝,2020005,120,400000,역속성,[212]
6221,역속성,2020005,120,200000,역속성,[212]
6222,역속성 소환물 이론,2012017,120,700000,역속성,[212]
6223,소환물의 뼈대,2012017,120,200000,역속성,[212]
6224,허클의 영혼의 주머니,2030012,120,200000, ,[212]
6225,속성 뒤바꾸기,2020005,120,500000,역속성,[212]
6226,이계의 열쇠,2041023,120,100000, ,[212]
6230,단풍잎 구슬,2041028,120,800000,어둠의 추적자,[412]
6231,세 개의 바람,2041028,120,2200000,어둠의 추적자,[412]
6240,불꽃의 새,2081001,120,800000,전설 속의 불새,[312]
6241,피닉스,2081001,120,1200000,전설 속의 불새,[312]
6242,얼음의 새,2081003,120,800000,전설 속의 얼음새,[322]
6243,프리져,2081003,120,1200000,전설 속의 얼음새,[322]
6250,보이지 않는 눈으로 쏘는 활,2081300,120,1000000, ,[312]
6251,보이지 않는 눈으로 쏘는 화살,2081300,120,1000000, ,[322]
6260,얼음의 책,2081200,120,500000,고대의 빙석,[222]
6261,기묘한 문장 ,1032001,120,500000,고대의 빙석,[222]
6262,설산의 얼음,2020009,120,500000,고대의 빙석,[222]
6263,얼음을 깨뜨릴 망치,2020000,120,500000,고대의 빙석,[222]
6270,불꽃의 책,2081200,120,500000,용암의 정수,[212]
6271,기묘한 문장,1032001,120,500000,용암의 정수,[212]
6272,폐광의 용암,2020009,120,500000,용암의 정수,[212]
6273,용암을 담을 그릇,2020000,120,500000,용암의 정수,[212]
6280,성스러운 기사의 검,2081100,120,200000, ,[122]
6281,성배의 행방,2060101,120,200000, ,[122]
6290,잊혀진 치유의 힘,2081100,120,50000,영혼 치료,[132]
6291,영혼의 마법진,2041021,120,300000,영혼 치료,[132]
6292,검은 영혼이 가진 치유의 힘1,2041021,120,100000,영혼 치료,[132]
6293,검은 영혼이 가진 치유의 힘2,2041021,120,150000,영혼 치료,[132]
6294,잊혀진 축복의 힘,2081100,120,50000,영혼 축복,[132]
6295,영혼의 계약서,2041023,120,300000,영혼 축복,[132]
6296,검은 영혼이 가진 축복의 힘1,2041023,120,100000,영혼 축복,[132]
6297,검은 영혼이 가진 축복의 힘2,2041023,120,150000,영혼 축복,[132]
6300,카르타의 죄,2081000,120,20000,굳은 의지,"[112, 122, 132, 212, 222, 232, 312, 322, 412, 422, 434, 512, 522, 532, 2112, 2217, 2218, 2312, 2412, 2712, 3212, 3312, 3512, 3612, 6112, 6512]"
6301,의지의 조각,2060100,120,200000,굳은 의지,"[112, 122, 132, 212, 222, 232, 312, 322, 412, 422, 434, 512, 522, 532, 1112, 1212, 1312, 1412, 1512, 2112, 2217, 2218, 2312, 2412, 2712, 3212, 3312, 3512, 3612, 6112, 6512]"
6302,카르타의 낡은 팔찌,2060100,120,35000,굳은 의지,"[112, 122, 132, 212, 222, 232, 312, 322, 412, 422, 434, 512, 522, 532, 1112, 1212, 1312, 1412, 1512, 2112, 2217, 2218, 2312, 2412, 2712, 3212, 3312, 3512, 3612, 6112, 6512]"
6303,미스릴 팔찌 만들기,2040050,120,200000,굳은 의지,"[112, 122, 132, 212, 222, 232, 312, 322, 412, 422, 434, 512, 522, 532, 1112, 1212, 1312, 1412, 1512, 2112, 2217, 2218, 2312, 2412, 2712, 3212, 3312, 3512, 3612, 6112, 6512]"
6304,되찾은 의지,2040050,120,200000,굳은 의지,"[112, 122, 132, 212, 222, 232, 312, 322, 412, 422, 434, 512, 522, 532, 1112, 1212, 1312, 1412, 1512, 2112, 2217, 2218, 2312, 2412, 2712, 3212, 3312, 3512, 3612, 6112, 6512]"
6310,속성의 끝 ,2020005,120,400000,역속성 ,[222]
6311,역속성 ,2020005,120,200000,역속성 ,[222]
6312,역속성 소환물 이론 ,2012017,120,700000,역속성 ,[222]
6313,소환물의 뼈대 ,2012017,120,200000,역속성 ,[222]
6314,허클의 영혼의 주머니 ,2030012,120,200000, ,[222]
6315,속성 뒤바꾸기 ,2020005,120,500000,역속성 ,[222]
6316,이계의 열쇠 ,2041023,120,100000, ,[222]
6320,메이플 용사 스킬북,2081100,100,100000, ,"[112, 122, 132]"
6321,메이플 용사 스킬북,2081200,100,100000, ,"[212, 222, 232]"
6322,메이플 용사 스킬북,2081300,100,100000, ,"[312, 322]"
6323,메이플 용사 스킬북,2081400,100,100000, ,"[412, 422, 434]"
6324,메이플 용사 스킬북,2081500,100,100000, ,"[512, 522, 532]"
6325,메이플 용사 스킬북,1201002,100,100000, ,[2112]
6330,강해지는 법,1090000,120,1200000, ,[512]
6340,냉정한 마음,1090000,120,1000000, ,[512]
6350,강철같이 단단한 몸,1090000,120,1000000, ,[512]
6360,시공간 변형에 대한 연구,1092012,120,800000,시공간 변형의 비밀,[512]
6361,파풀라투스의 열쇠,1092012,120,200000,시공간 변형의 비밀,[512]
6362,과거의 파풀라투스,2043000,120,200000,시공간 변형의 비밀,[512]
6363,새로운 깨달음,2043000,120,1000000,시공간 변형의 비밀,[512]
6370,강해지는 방법,1090000,120,1200000, ,[522]
6380,바이킹 관찰,1090000,120,1000000, ,[522]
6390,기간틱 바이킹 관찰,1090000,120,1000000, ,[522]
6400,조나단 알현,1094000,120,1000000, ,[522]
6410,몬스터 해방 작전,1092008,120,1200000, ,[522]
6500,매력적인 사람을 위한 선물,1012117,30,1200000, ,"[110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1110, 1111, 1112, 1113, 1210, 1211, 1212, 1213, 1310, 1311, 1312, 1313, 1410, 1411, 1412, 1413, 1510, 1511, 1512, 1513, 2110, 2111, 2112, 2113, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2310, 2311, 2312, 2313, 2410, 2411, 2412, 2413, 2510, 2511, 2512, 2513, 2710, 2711, 2712, 2713, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3210, 3211, 3212, 3213, 3310, 3311, 3312, 3313, 3510, 3511, 3512, 3513, 3610, 3611, 3612, 3613, 3710, 3711, 3712, 3713, 5110, 5111, 5112, 5113, 6110, 6111, 6112, 6113, 6410, 6411, 6412, 6413, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 13100, 14210, 14211, 14212, 14213, 15210, 15211, 15212, 15213, 15510, 15511, 15512, 15513, 16410, 16411, 16412, 16413]"
6501,당신이야말로 연예인,1052121,0,1200000, ,[]
6502,의심하는 표정 짓기,1052121,0,1200000, ,[]
6503,놀라는 표정 짓기,1052121,0,1200000, ,[]
6504,황당해하는 표정 짓기,1052121,0,1200000, ,[]
6505,토하는 것 같은 표정 짓기,1052121,0,1200000, ,[]
6506,졸리는 표정 짓기,1052121,0,1200000, ,[]
6507,메롱하는 표정 짓기,1052121,0,1200000, ,[]
6508,눈물 흘리는 표정 짓기,1052121,0,1200000, ,[]
6509,뜨거운 표정 짓기,1052121,0,1200000, ,[]
6510,환호하는 표정 짓기,1052121,0,1200000, ,[]
6511,윙크하는 표정 짓기,1052121,0,1200000, ,[]
6512,분노하는 표정 짓기,1052121,0,1200000, ,[]
6513,뽀뽀하는 표정 짓기,1052121,0,1200000, ,[]
6514,반짝반짝 표정 짓기,1052121,0,1200000, ,[]
6515,초롱초롱 표정 짓기,1052121,0,1200000, ,[]
6516,사랑에 빠진 표정 짓기,1052121,0,1200000, ,[]
6517,라나의 꿈,1052121,0,1200000, ,[]
6600,파이렛 블레스 링크 스킬 전수 하기,9010023,70,1200000, ,"[500, 510, 520, 530, 501, 511, 521, 531, 512, 522, 532, 513, 523, 533]"
6601,엘프의 축복 링크 스킬 전수 하기,9010023,70,1200000, ,"[2300, 2310, 2311, 2312, 2313]"
6602,데몬스 퓨리 링크 스킬 전수 하기,9010023,70,1200000, ,"[3100, 3110, 3111, 3112, 3113, 3001]"
6607,빛의 수호 링크 스킬 전수 하기,9010023,70,1200000, ,"[5100, 5110, 5111, 5112, 5113, 5000]"
6608,퍼미에이트 링크 스킬 전수 하기,9010023,70,1200000, ,"[2700, 2710, 2711, 2712, 2713, 2004]"
6609,아이언 윌 링크 스킬 전수 하기,9010023,70,1200000, ,"[6100, 6110, 6111, 6112, 6113, 6000]"
6610,소울 컨트랙트 링크 스킬 전수하기,9010023,70,1200000, ,"[6500, 6510, 6511, 6512, 6513, 6001]"
6611,하이브리드 로직 링크 스킬 전수하기,9010023,70,1200000, ,"[3600, 3610, 3611, 3612, 3613, 3002]"
6612,와일드 레이지 링크 스킬 전수하기,9010023,70,1200000, ,"[3101, 3120, 3121, 3122, 3123]"
6613,시그너스 블레스 링크 스킬 전수하기,9010023,70,1200000, ,"[1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513]"
6614,구사 일생 링크 스킬 전수하기,9010023,70,1200000, ,"[2500, 2510, 2511, 2512, 2513, 2005]"
6615,링크 스킬 전수하기,9010023,70,1200000, ,"[110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413]"
6616,제로 링크 스킬 전수하기,9010023,118,1200000, ,"[10100, 10110, 10111, 10112, 10113]"
6700,궁수의 길,1012100,10,1200000, ,[300]
6798,새로운 무기,9072101,30,1200000, ,"[0, 100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 300, 310, 320, 311, 321, 312, 322, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 433, 434, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 1000, 1100, 1110, 1111, 1112, 1200, 1210, 1211, 1212, 1300, 1310, 1311, 1312, 1400, 1410, 1411, 1412, 1500, 1510, 1511, 1512, 2000, 2100, 2110, 2111, 2112, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 3000, 3200, 3210, 3211, 3212, 3300, 3310, 3311, 3312, 2001]"
6799,특별한 무기를 당신에게,9072101,0,1200000, ,"[112, 122, 132, 212, 222, 232, 312, 322, 412, 422, 512, 522, 532, 1112, 1212, 1312, 1412, 1512, 2112, 2216, 2217, 2218, 3212, 3312]"
6800,여신의 안배,2030005,200,1200000, ,"[0, 100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533]"
6900,타일러스의 소개장,2020008,120,20000,전사 궁극의 길,"[111, 121, 131]"
6901,하르모니아의 첫 번째 이야기,2081100,120,20000,전사 궁극의 길,"[111, 121, 131]"
6902,하르모니아의 두 번째 진실,2081100,120,20000,전사 궁극의 길,"[111, 121, 131]"
6903,하르모니아의 세 번째 이야기,2081100,120,20000,전사 궁극의 길,"[111, 121, 131]"
6904,영웅의 자질,2081100,120,50000,전사 궁극의 길,"[111, 121, 131]"
6905,타타모의 제안,2081000,120,50000, ,"[111, 121, 131]"
6910,로베이라의 소개장,2020009,120,20000,마법사 궁극의 길,"[211, 221, 231]"
6911,그리토의 첫 번째 이야기,2081200,120,20000,마법사 궁극의 길,"[211, 221, 231]"
6912,그리토의 두 번째 진실,2081200,120,20000,마법사 궁극의 길,"[211, 221, 231]"
6913,그리토의 세 번째 이야기,2081200,120,20000,마법사 궁극의 길,"[211, 221, 231]"
6914,영웅의 자질 ,2081200,120,50000,마법사 궁극의 길,"[211, 221, 231]"
6915,타타모의 제안 ,2081000,120,50000, ,"[211, 221, 231]"
6920,레네의 소개장,2020010,120,20000,궁수 궁극의 길,"[311, 321]"
6921,레고르의 첫 번째 이야기,2081300,120,20000,궁수 궁극의 길,"[311, 321]"
6922,레고르의 두 번째 진실,2081300,120,20000,궁수 궁극의 길,"[311, 321]"
6923,레고르의 세 번째 이야기,2081300,120,20000,궁수 궁극의 길,"[311, 321]"
6924,영웅의 자질  ,2081300,120,50000,궁수 궁극의 길,"[311, 321]"
6925,타타모의 제안  ,2081000,120,50000, ,"[311, 321]"
6930,아레크의 소개장,2020011,120,20000,도적 궁극의 길,"[411, 421, 433]"
6931,헬린의 첫 번째 이야기,2081400,120,20000,도적 궁극의 길,"[411, 421, 433]"
6932,헬린의 두 번째 진실,2081400,120,20000,도적 궁극의 길,"[411, 421, 433]"
6933,헬린의 세 번째 이야기,2081400,120,20000,도적 궁극의 길,"[411, 421, 433]"
6934,영웅의 자질   ,2081400,120,50000,도적 궁극의 길,"[411, 421, 433]"
6935,타타모의 제안   ,2081000,120,50000, ,"[411, 421, 433]"
6940,페드로의 소개장,2020013,120,20000,해적 궁극의 길,"[511, 521]"
6941,새뮤엘의 첫 번째 이야기,2081500,120,20000,해적 궁극의 길,"[511, 521]"
6942,새뮤엘의 두 번째 진실,2081500,120,20000,해적 궁극의 길,"[511, 521]"
6943,새뮤엘의 세 번째 이야기,2081500,120,20000,해적 궁극의 길,"[511, 521]"
6944,영웅의 자질   ,2081500,120,50000,해적 궁극의 길,"[511, 521]"
6945,타타모의 제안   ,2081000,120,50000, ,"[511, 521]"
6995,[자쿰] 거대 석상의 공포,2020008,50,50000, ,"[100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 1100, 1110, 1111, 1112, 1113, 2100, 2110, 2111, 2112, 2113, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 10100, 10110, 10111, 10112, 10113, 13100, 3001, 5000, 6000]"
6996,[자쿰] 거대 석상의 공포,2020009,50,50000, ,"[200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 1200, 1210, 1211, 1212, 1213, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2700, 2710, 2711, 2712, 2713, 3200, 3210, 3211, 3212, 3213, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 2001, 2004, 14000, 15000]"
6997,[자쿰] 거대 석상의 공포,2020010,50,50000, ,"[300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 1300, 1310, 1311, 1312, 1313, 2300, 2310, 2311, 2312, 2313, 3300, 3310, 3311, 3312, 3313, 2002]"
6998,[자쿰] 거대 석상의 공포,2020011,50,50000, ,"[400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 1400, 1410, 1411, 1412, 1413, 2400, 2410, 2411, 2412, 2413, 3600, 3610, 3611, 3612, 3613, 6400, 6410, 6411, 6412, 6413, 16400, 16410, 16411, 16412, 16413, 2003, 3002, 6002, 16000]"
6999,[자쿰] 거대 석상의 공포,2020013,50,50000, ,"[500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1500, 1510, 1511, 1512, 1513, 2500, 2510, 2511, 2512, 2513, 3500, 3510, 3511, 3512, 3513, 6500, 6510, 6511, 6512, 6513, 15500, 15510, 15511, 15512, 15513, 2005, 6001, 15001]"
7021,시너지머신을 사용해보세요! ,9010000,0,50000, ,[]
7034,아스완 전장에서의 호출!,2181001,40,50000, ,[]
7049,몬스터 카니발 초대,2042000,110,50000, ,[]
7057,몬스터 카니발 초대,2042000,80,50000, ,[]
7100,루디브리엄을 사수하라,2041021,120,597957,루디브리엄을 사수하라,[]
7101,대체할 시간 에너지,2041021,120,766612,루디브리엄을 사수하라,[]
7102,시간의 구,2041021,120,597957,루디브리엄을 사수하라,[]
7103,파풀라투스,2041021,120,766612,루디브리엄을 사수하라,[]
7104,균열의 조각,2041023,120,597957, ,[]
7105,잃어버린 균열조각,2041021,120,597957, ,[]
7106,잃어버린 메달,2041021,120,597957, ,[]
7107,잃어버린 균열 조각,2041021,120,597957, ,[]
7109,파풀라투스의 역습,2041021,120,597957, ,[]
7212,무공의 선물,2091011,0,597957, ,[]
7268,몬스터 컬렉션,9010061,10,597957, ,[]
7269,[몬스터 컬렉션] 몬스터 수집가,9010000,33,597957, ,[]
7270,칭호 - 소공의 후계자,2091011,90,597957, ,[]
7271,무공의 선물,2091011,0,597957, ,[]
7272,무공의 선물,2091011,0,597957, ,[]
7273,무릉 도장 하드 모드 SS 등급 달성!,2091011,120,597957, ,[]
7274,무릉 도장 하드 모드 S 등급 달성!,2091011,120,597957, ,[]
7275,무릉 도장 하드 모드 A 등급 달성!,2091011,120,597957, ,[]
7276,무릉 도장 하드 모드 B 등급 달성!,2091011,120,597957, ,[]
7283,도전! 무릉 도장 노멀 모드,2091011,90,597957, ,[]
7284,도전! 무릉 도장 하드 모드,2091011,120,597957, ,[]
7285,도전! 무릉 도장 랭킹 모드,2091011,130,597957, ,[]
7288,[무릉도장] 상위 랭커를 위한 전리품,2091011,0,597957, ,[]
7289,[무릉도장] 도장 도전자들을 위한 정산 포인트 지급,2091011,105,597957, ,[]
7300,[혼테일] 모이라의 행방,2081000,130,50000, ,[]
7301,[혼테일] 변신의 비약,2081006,120,300000,[혼테일] 용들의 전쟁,[]
7302,[혼테일] 결사대원의 증표,2081006,120,99000, ,[]
7303,[혼테일] 변신의 비약 만들기,2081006,120,99000, ,[]
7313,[혼테일] 명예 결사대원의 증표,2081006,130,99000, ,[]
7332,[아리안트 투기장] 투기대회 신청하기!,2101018,50,99000, ,[]
7704,프리미엄 PC방 골든 티켓,9000078,13,99000, ,[]
7707,자정리셋퀘스트,9010000,0,99000, ,[]
7783,링크 스킬 대상 변경용,9010023,0,99000, ,[]
7791,[이벤트 컬렉션 카드] 3번째 스탬프,9010010,0,99000, ,[]
7792,[이벤트 컬렉션 카드] 7번째 스탬프,9010010,0,99000, ,[]
7793,[이벤트 컬렉션 카드] 11번째 스탬프,9010010,0,99000, ,[]
7794,[이벤트 컬렉션 카드] 15번째 스탬프,9010010,0,99000, ,[]
7895,[월드 통합 파티퀘스트] 여신의 수첩 수집,9076110,70,99000, ,[]
7896,[월드 통합 파티퀘스트] 오래된 편지 수집,2040052,70,99000, ,[]
7897,[월드 통합 파티퀘스트] 오래된 책 수집,2040052,70,99000, ,[]
7898,파티퀘스트 전설의 컬렉터,9076000,70,99000, ,[]
7899,칭호 - 파티퀘스트 전설의 컬렉터,9076000,0,99000, ,[]
7930,채집의 달인1,9031000,0,99000,채집의 달인,[]
7931,채집의 달인2,9031000,0,99000,채집의 달인,[]
7932,채집의 달인3,9031000,0,99000,채집의 달인,[]
7933,채집의 달인4,9031000,0,99000,채집의 달인,[]
7934,채집의 달인5,9031000,0,99000,채집의 달인,[]
7935,채광의 달인1,9031000,0,99000,채광의 달인,[]
7936,채광의 달인2,9031000,0,99000,채광의 달인,[]
7937,채광의 달인3,9031000,0,99000,채광의 달인,[]
7938,채광의 달인4,9031000,0,99000,채광의 달인,[]
7939,채광의 달인5,9031000,0,99000,채광의 달인,[]
7940,장비제작의 달인1,9031000,0,99000,장비제작의 달인,[]
7941,장비제작의 달인2,9031000,0,99000,장비제작의 달인,[]
7942,장비제작의 달인3,9031000,0,99000,장비제작의 달인,[]
7943,장비제작의 달인4,9031000,0,99000,장비제작의 달인,[]
7944,장비제작의 달인5,9031000,0,99000,장비제작의 달인,[]
7945,장신구제작의 달인1,9031000,0,99000,장신구제작의 달인,[]
7946,장신구제작의 달인2,9031000,0,99000,장신구제작의 달인,[]
7947,장신구제작의 달인3,9031000,0,99000,장신구제작의 달인,[]
7948,장신구제작의 달인4,9031000,0,99000,장신구제작의 달인,[]
7949,장신구제작의 달인5,9031000,0,99000,장신구제작의 달인,[]
